,Unnamed: 0,course_code,course_class,Rd1_TF,Rd1_rate,Rd0_TF,Rd0_rate,Rd2_TF,Rd2_rate,Rd3_TF,Rd3_rate
2047,2.0,ST3248,L1,True,0.6666666666666666,True,0.8833333333333333,True,0.2222222222222222,False,1.6666666666666667
2048,3.0,ST4231,L1,True,0.5121951219512195,True,0.6,True,0.3333333333333333,True,0.4375
2049,4.0,ST4233,L1,True,0.0697674418604651,True,0.3,True,0.073170731707317,True,0.1052631578947368
2050,5.0,ST4245,L1,True,0.0404040404040404,True,0.175,True,0.21875,True,0.141025641025641
2051,6.0,ST4250,L1,True,0.0747663551401869,True,0.1083333333333333,True,0.0098039215686274,True,0.0588235294117647
2052,7.0,ST4253,L1,True,0.234375,True,0.4957983193277311,True,0.1403508771929824,True,0.42
2053,15.0,SW1101E,L1,True,0.102803738317757,True,0.0507246376811594,True,0.0721649484536082,True,0.2197802197802197
2054,16.0,SW2101,L1,True,0.074074074074074,True,0.52,,,True,0.04
2055,17.0,SW2104,L1,True,0.1739130434782608,True,0.6101694915254238,True,0.3157894736842105,True,0.1538461538461538
2056,1.0,SW2105,L1,True,0.1764705882352941,True,0.68,,,True,0.1428571428571428
2057,2.0,SW2106,L1,True,0.0512820512820512,True,0.4,True,0.0263157894736842,True,0.081081081081081
2058,3.0,SW3101,L1,True,0.0625,True,0.2,True,0.0333333333333333,,
2059,4.0,SW3105,L1,True,0.0444444444444444,True,0.25,,,,
2060,5.0,SW3208,L1,True,0.0454545454545454,True,0.12,True,0.0238095238095238,True,0.2857142857142857
2061,6.0,SW3209,L1,True,0.0512820512820512,True,0.4933333333333333,True,0.0277777777777777,True,0.1081081081081081
2062,7.0,SW3211,L1,True,0.0333333333333333,True,0.2133333333333333,True,0.0517241379310344,,
2063,8.0,SW3221,L1,True,0.0135135135135135,True,0.0133333333333333,,,,
2064,,SW4102,L1,,,,,True,0.24,True,0.3888888888888889
2065,,SW4102HM,L1,,,True,0.0333333333333333,,,True,0.0204081632653061
2066,,SW4103,L1,,,,,True,0.16,True,0.1428571428571428
2067,9.0,SW4103HM,L1,True,0.0166666666666666,,,,,,
2068,,SW4202,E1,,,,,,,True,0.25
2069,10.0,SW4202HM,E1,True,0.6666666666666666,True,0.9629629629629628,,,True,0.3333333333333333
2070,,SW4224,E1,,,True,0.0625,,,True,0.0666666666666666
2071,,SW4224,E2,,,,,True,0.125,,
2072,11.0,SW4224HM,E1,True,0.3684210526315789,True,0.6909090909090909,,,,
2073,12.0,SW4224HM,E2,True,0.25,True,0.40625,True,0.0625,True,0.0666666666666666
2074,,SW4225HM,E1,,,False,1.4814814814814814,,,False,11.0
2075,,SW4227,L1,,,True,0.0666666666666666,,,True,0.0714285714285714
2076,13.0,SW4227HM,L1,True,0.375,True,0.6333333333333333,,,,
2077,,SW4228,E1,,,,,True,0.125,,
2078,14.0,SW4228HM,E1,True,0.5714285714285714,True,0.7407407407407407,,,,
2079,,SW4229,L1,,,,,True,0.1,,
2080,15.0,SW4229HM,L1,True,0.0517241379310344,True,0.24,,,,
2081,16.0,SW4230HM,L1,True,0.625,True,0.8,,,True,0.1666666666666666
2082,2.0,TBA2105,L1,True,0.35,,,True,0.0384615384615384,True,0.16
2083,3.0,TBA3222,L1,True,0.4222222222222222,,,True,0.2307692307692307,True,0.1904761904761904
2084,4.0,TBA4220,L1,True,0.3,,,True,0.0714285714285714,True,0.1538461538461538
2085,5.0,TBA4230,L1,True,0.4666666666666667,,,True,0.2083333333333333,True,0.1052631578947368
2086,6.0,TCE2155,L1,True,0.5384615384615384,,,True,0.3888888888888889,True,0.2727272727272727
2087,7.0,TCE2183,L1,True,0.6764705882352942,,,True,0.1818181818181818,,
2088,8.0,TCE2184,L1,True,0.475,,,True,0.3333333333333333,True,0.1818181818181818
2089,9.0,TCE3132,L1,True,0.5294117647058824,,,True,0.125,True,0.0714285714285714
2090,10.0,TCE3155,L1,True,0.6451612903225806,,,True,0.2727272727272727,,
2091,11.0,TCE4103,L1,True,0.8333333333333334,,,,,True,0.2
2092,12.0,TCE4282,L1,True,0.8,,,,,True,0.75
2093,13.0,TCE5510,L1,True,0.5,,,,,True,0.2222222222222222
2094,14.0,TCN1005,L1,True,0.6666666666666666,,,,,,
2095,15.0,TCN2121,L1,True,0.84,,,,,,
2096,16.0,TCN2122,L1,True,0.8,,,,,,
2097,17.0,TCN3121,L1,True,0.8222222222222222,,,True,0.125,,
2098,1.0,TCN3132,L1,True,0.66,,,True,0.1764705882352941,,
2099,2.0,TCN3421,L1,True,0.7555555555555555,,,True,0.0909090909090909,,
2100,3.0,TCN4122,L1,True,0.7,,,True,0.1666666666666666,,
2101,4.0,TCN4210,L1,True,0.5161290322580645,,,True,0.4,True,0.2222222222222222
2102,5.0,TCN4215,L1,True,0.8235294117647058,,,True,0.375,True,0.2
2103,6.0,TCN4242,L1,True,0.3529411764705882,,,True,0.0454545454545454,True,0.0952380952380952
2104,7.0,TEE2003,L1,True,0.5,,,True,0.2727272727272727,,
2105,8.0,TEE2027,L1,True,0.2727272727272727,,,,,,
2106,9.0,TEE2028,L1,True,0.7380952380952381,,,True,0.5454545454545454,True,0.2
2107,10.0,TEE3506,L1,True,0.6,,,True,0.3888888888888889,True,0.0909090909090909
2108,11.0,TEE4101,L1,True,0.6857142857142857,,,True,0.0909090909090909,,
2109,12.0,TEE4204,L1,True,0.6571428571428571,,,True,0.0833333333333333,,
2110,13.0,TEE4436,L1,True,0.6571428571428571,,,True,0.0833333333333333,True,0.1818181818181818
2111,14.0,TIC1001,L1,True,0.275,,,True,0.0344827586206896,True,0.037037037037037
2112,15.0,TIC1101,L1,True,0.037037037037037,,,,,,
2113,16.0,TIC2001,L1,True,0.5932203389830508,,,True,0.1666666666666666,True,0.0952380952380952
2114,17.0,TIC2002,L1,True,0.55,,,True,0.1666666666666666,,
2115,1.0,TIC2101,L1,True,0.1272727272727272,,,True,0.0212765957446808,True,0.3658536585365853
2116,2.0,TIC2301,L1,True,0.6097560975609756,,,True,0.125,True,0.3333333333333333
2117,3.0,TIC2601,L1,True,0.6545454545454545,,,True,0.2105263157894736,True,0.0666666666666666
2118,4.0,TIC2901,L1,True,0.5617977528089888,,,True,0.2051282051282051,True,0.2580645161290322
2119,5.0,TIC4004,L1,True,0.7333333333333333,,,True,0.0833333333333333,,
2120,6.0,TIC4301,L1,True,0.5,,,,,,
2121,7.0,TIC4303,L1,True,0.6133333333333333,,,True,0.0689655172413793,,
2122,8.0,TIC4305,L1,True,0.3428571428571428,,,True,0.0434782608695652,,
2123,9.0,TIE2010,L1,False,1.7586206896551724,,,False,inf,False,inf
2124,10.0,TIE2030,L1,True,0.2,,,,,,
2125,11.0,TIE2110,L1,True,0.6590909090909091,,,True,0.2666666666666666,True,0.0909090909090909
2126,12.0,TIE2130,L1,True,0.4727272727272727,,,True,0.2666666666666666,,
2127,13.0,TIE3100,L1,True,0.8333333333333334,,,True,0.3333333333333333,,
2128,14.0,TIE3101,L1,True,0.6923076923076923,,,True,0.3809523809523809,True,0.0769230769230769
2129,15.0,TIE3110,L1,True,0.6909090909090909,,,True,0.2941176470588235,True,0.0909090909090909
2130,16.0,TIE4203,L1,True,0.6222222222222222,,,True,0.2352941176470588,True,0.2307692307692307
2131,17.0,TIE4240,L1,True,0.625,,,True,0.1052631578947368,True,0.1176470588235294
2132,1.0,TIE4252,L1,True,0.6888888888888889,,,True,0.2857142857142857,True,0.2
2133,2.0,TMA1001,L1,True,0.2727272727272727,,,,,,
2134,3.0,TMA2103,L1,True,0.5777777777777777,,,True,0.1052631578947368,True,0.0588235294117647
2135,4.0,TME2134,L1,True,0.7,,,True,0.1666666666666666,,
2136,,TME2142,L1,,,,,True,0.7272727272727273,,
2137,5.0,TME2162,L1,True,0.6,,,True,0.0833333333333333,,
2138,6.0,TME3242,L1,True,0.5,,,True,0.4,True,0.1111111111111111
2139,7.0,TME3273,L1,False,1.5666666666666669,,,,,False,inf
2140,8.0,TME4223,L1,True,0.4,,,True,0.3,True,0.2727272727272727
2141,9.0,TME4245,L1,True,0.0689655172413793,,,True,0.1923076923076923,,
2142,10.0,TRA2101,L1,True,0.0138888888888888,True,0.0136986301369863,True,0.1830985915492957,True,0.1929824561403508
2143,,TRA3202,E1,,,True,0.0333333333333333,True,0.5,True,0.2142857142857142
2144,14.0,TS1101E,L1,True,0.1818181818181818,,,True,0.4444444444444444,True,0.0625
2145,15.0,TS2233,E1,True,0.0571428571428571,True,0.054054054054054,True,0.032258064516129,,
2146,16.0,TS2236,E1,True,0.0689655172413793,True,0.09375,True,0.074074074074074,,
2147,17.0,TS2240,L1,True,0.0588235294117647,True,0.0555555555555555,,,True,0.25
2148,,TS3222,E1,,,True,0.5714285714285714,,,True,0.6666666666666666
2149,1.0,TS3243,E1,True,0.0384615384615384,True,0.1612903225806451,True,0.0833333333333333,True,0.0869565217391304
2150,,TS3246,E1,,,,,,,True,0.0333333333333333
2151,2.0,TS4218HM,E1,True,0.0434782608695652,,,,,,
2152,,TS4880C,E1,,,,,True,0.2,,
2153,3.0,TS4880CHM,E1,True,0.0434782608695652,,,,,,
2154,10.0,TSC3100,L1,True,0.9411764705882352,,,False,2.0,True,1.0
2155,11.0,TSC3224,L1,True,0.8,,,True,0.3333333333333333,True,0.5
2156,12.0,TSC3226,L1,True,0.8,,,,,True,0.5
2157,13.0,TTG1401,L1,True,0.16,,,True,0.0952380952380952,True,0.1052631578947368
2158,14.0,TTG2401,L1,True,0.55,,,True,0.5,True,0.1111111111111111
2159,,UTC1102R,E1,,,,,True,0.5454545454545454,,
2160,,UTC1102R,E2,,,,,True,0.5555555555555556,,
2161,,UTC1102R,E3,,,,,True,0.2727272727272727,,
2162,,UTC1402,E1,,,,,True,0.8181818181818182,True,1.0
2163,,UTC1402,E2,,,,,True,0.6363636363636364,True,0.25
2164,,UTC1402,E3,,,,,True,0.5454545454545454,True,0.4
2165,,UTC1403,E1,,,,,False,5.857142857142857,False,4.2
2166,,UTC1404,E1,,,,,False,1.875,True,0.8
2167,,UTC1416,E1,,,,,False,1.4545454545454546,True,1.0
2168,,UTC1416,E2,,,,,False,2.142857142857143,False,1.25
2169,,UTC1420,E1,,,,,True,1.0,True,0.75
2170,,UTC1420,E2,,,,,,,True,0.1428571428571428
2171,,UTC1702B,E1,,,,,False,2.875,False,3.6666666666666665
2172,,UTC1702B,E2,,,,,False,3.0,False,4.666666666666667
2173,,UTC1702D,E1,,,,,True,0.1111111111111111,True,0.0909090909090909
2174,,UTC1702D,E2,,,,,True,1.0,,
2175,,UTC1702E,E1,,,,,True,0.875,True,1.0
2176,,UTC1702E,E2,,,,,True,0.2222222222222222,True,0.0909090909090909
2177,,UTC1702F,E1,,,,,False,1.4444444444444444,False,1.2
2178,,UTC1702F,E2,,,,,True,1.0,True,0.8
2179,,UTC1702F,E3,,,,,False,1.2222222222222223,False,1.2
2180,,UTC1702G,E1,,,,,False,2.4444444444444446,False,2.5
2181,,UTC2118,E1,,,,,False,2.1818181818181817,,
2182,,UTC2118,E2,,,,,False,1.818181818181818,,
2183,,UTC2400,E1,,,,,False,2.0,True,0.75
2184,,UTC2400,E2,,,,,False,1.6,True,0.75
2185,,UTC2402,E1,,,,,False,1.75,True,0.5
2186,,UTC2402,E2,,,,,True,1.0,True,0.3333333333333333
2187,,UTC2402,E3,,,,,False,1.25,True,0.8333333333333334
2188,,UTC2402,E4,,,,,False,1.25,,
2189,,UTC2407,E1,,,,,False,4.25,False,3.0
2190,,UTC2411,E1,,,,,False,1.5,False,1.25
2191,,UTC2411,E2,,,,,False,3.25,False,3.25
2192,,UTC2415,E1,,,,,True,0.625,True,0.2
2193,,UTC2415,E2,,,,,False,1.25,True,0.8571428571428571
2194,,UTC2417,E1,,,,,False,4.333333333333333,False,2.2
2195,,UTC2703,E1,,,,,False,3.2222222222222223,False,2.6
2196,,UTC2714,E1,,,,,True,1.0,True,1.0
2197,,UTC2714,E2,,,,,True,0.3333333333333333,True,1.0
2198,,UTC2722,E1,,,,,False,3.75,False,3.8
2199,,UTC2723,E1,,,,,True,0.8888888888888888,True,0.8571428571428571
2200,,UTC2724,E1,,,,,True,0.3333333333333333,True,0.2
2201,,UTC2724,E2,,,,,False,2.3333333333333335,True,0.5
2202,,UTC2728,E1,,,,,False,2.0,False,1.8333333333333333
2203,,UTC2728,E2,,,,,False,2.4444444444444446,False,2.8
2204,,UTC2729,E1,,,,,False,1.1111111111111112,True,0.5714285714285714
2205,,UTC2729,E2,,,,,True,0.7777777777777778,True,0.8571428571428571
2206,,UTC2730,E1,,,,,False,2.0,True,0.3333333333333333
2207,,UTS2400,E1,,,,,False,3.0,False,2.0
2208,,UTS2402,E1,,,,,True,0.25,True,0.3333333333333333
2209,,UTS2402,E2,,,,,True,0.6666666666666666,,
2210,,UTS2402,E3,,,,,True,1.0,,
2211,,UTS2402,E4,,,,,False,1.5,True,0.5
2212,,UTS2405,E1,,,,,False,3.5,False,2.0
2213,,UTS2408,E1,,,,,False,2.75,False,2.25
2214,,UTS2408,E2,,,,,False,1.75,False,1.25
2215,,UTS2706,E1,,,,,False,1.7142857142857142,False,1.4
2216,,UTS2706,E2,,,,,False,1.4285714285714286,False,1.4
2217,,UTS2711,E1,,,,,True,0.7142857142857143,True,0.1666666666666666
2218,,UTS2711,E2,,,,,False,1.7142857142857142,False,3.0
2219,,UTS2715,E1,,,,,False,1.1428571428571428,True,0.5
2220,,UTS2716,E1,,,,,True,0.8571428571428571,,
2221,,UTW1001A,S1,,,,,True,0.9,False,2.0
2222,,UTW1001A,S2,,,,,False,3.375,False,2.75
2223,,UTW1001A,S3,,,,,False,1.7777777777777777,False,2.25
2224,,UTW1001B,S1,,,,,True,0.8,,
2225,,UTW1001B,S2,,,,,True,0.7,True,0.75
2226,,UTW1001B,S3,,,,,True,0.4,,
2227,,UTW1001D,S1,,,,,True,0.4,,
2228,,UTW1001D,S2,,,,,True,0.6,True,0.6666666666666666
2229,,UTW1001D,S3,,,,,True,0.5,False,2.0
2230,,UTW1001D,S4,,,,,True,0.9,False,1.4
2231,,UTW1001J,S1,,,,,True,0.6,False,2.25
2232,,UTW1001L,S1,,,,,True,0.7,False,1.3333333333333333
2233,,UTW1001L,S2,,,,,True,0.2,True,0.4285714285714285
2234,,UTW1001O,S1,,,,,True,0.5,,
2235,,UTW1001O,S2,,,,,True,0.3,,
2236,,UTW1001O,S3,,,,,True,0.8,,
2237,,UTW1001S,S1,,,,,False,1.6666666666666667,False,1.75
2238,,UTW1001S,S2,,,,,True,0.9,True,1.0
2239,,UTW1001S,S3,,,,,False,1.5555555555555556,False,2.25
2240,,UTW1001T,S1,,,,,False,4.625,False,4.75
2241,,UTW1001T,S2,,,,,False,4.5,False,3.5
2242,,UTW1001T,S3,,,,,False,5.0,False,5.5
2243,,UTW1001T,S4,,,,,False,5.125,False,4.75
2244,4.0,YHU2202,E1,True,0.375,,,True,0.2,True,0.2
2245,,YHU2236,E1,,,False,1.5,,,,
2246,5.0,YHU2241,E1,False,1.3333333333333333,False,1.5,False,2.0,True,1.0
2247,6.0,YHU2268,E1,True,1.0,False,1.375,,,True,1.0
2248,7.0,YHU2279,E1,True,0.3636363636363636,True,0.3125,True,0.4444444444444444,True,0.2
2249,,YHU2290,E1,,,True,0.4375,,,,
2250,8.0,YHU2292,E1,False,2.6666666666666665,False,1.5,,,False,2.0
2251,9.0,YHU2319,E1,True,1.0,True,0.4375,True,0.5,True,1.0
2252,10.0,YHU2320,E1,True,0.5,True,0.375,True,0.2,,
2253,11.0,YHU2336,E1,True,0.1666666666666666,True,0.4,,,,
2254,12.0,YHU2340,E1,True,0.0833333333333333,True,0.1875,True,0.1818181818181818,,
2255,,YHU3205,E1,,,False,2.4444444444444446,,,False,inf
2256,13.0,YHU3205,E2,False,1.0714285714285714,,,,,,
2257,,YHU3265,E1,,,False,1.4666666666666666,,,,
2258,14.0,YHU3274,E1,False,2.5,False,1.1111111111111112,,,True,1.0
2259,,YHU3339,E1,,,False,2.0555555555555554,,,,
2260,15.0,YHU3345,E1,True,0.2857142857142857,True,0.75,True,0.2,True,0.2
2261,,YHU3370,E1,,,False,1.7222222222222223,False,4.5,False,inf
2262,16.0,YHU3370,E2,True,0.1666666666666666,,,,,,
2263,17.0,YHU3377,E1,False,1.25,True,0.7692307692307693,,,,
2264,18.0,YHU3385,E1,False,4.0,False,2.611111111111111,,,False,inf
2265,19.0,YHU3386,E1,True,0.25,True,0.2,,,,
2266,20.0,YHU3388,E1,True,0.125,True,0.5625,True,0.4,True,0.5
2267,21.0,YHU3390,E1,True,0.25,,,,,,
2268,,YHU4103,E8,,,True,1.0,,,True,1.0
2269,,YHU4207,E1,,,True,0.2,True,0.1428571428571428,,
2270,,YHU4214,E1,,,True,0.6,,,,
2271,1.0,YHU4217,E1,True,0.2222222222222222,True,0.6,True,0.1428571428571428,,
2272,2.0,YHU4225,E1,True,0.0625,,,True,0.1111111111111111,,
2273,3.0,YHU4231,E1,True,0.1111111111111111,True,0.5,,,,
2274,4.0,YHU4243,E1,True,0.3333333333333333,True,0.4,True,0.25,True,0.3333333333333333
2275,5.0,YHU4245,E1,True,0.0833333333333333,True,0.3076923076923077,,,,
2276,,YHU4267,E1,,,True,0.3125,,,,
2277,6.0,YHU4272,E1,True,0.0714285714285714,True,0.1875,,,,
2278,7.0,YHU4273,E1,True,0.1875,,,,,,
2279,8.0,YHU4274,E1,True,0.125,,,,,,
2280,,YID1201,E1,,,True,0.875,True,0.5,,
2281,9.0,YID2201,E1,True,0.4285714285714285,True,0.8125,,,True,0.2
2282,10.0,YID2207,E1,True,0.375,True,0.5,True,0.2,,
2283,11.0,YID2213,E1,True,1.0,False,2.5,True,1.0,True,1.0
2284,12.0,YID2215,E1,True,0.2727272727272727,True,0.6111111111111112,True,0.1,True,0.3
2285,13.0,YID3211,E1,False,inf,False,1.5,,,False,inf
2286,14.0,YID3227,E1,True,0.1428571428571428,True,0.1333333333333333,,,,
2287,15.0,YID3228,E1,True,0.1818181818181818,True,0.5625,True,0.2222222222222222,True,0.1666666666666666
2288,16.0,YID3230,E1,True,0.0833333333333333,True,0.25,True,0.0909090909090909,,
2289,,YIR3301,E1,,,True,0.0555555555555555,,,True,0.0555555555555555
2290,,YIR3301G,E1,,,,,,,True,0.0555555555555555
2291,17.0,YIR4301,E1,True,0.0588235294117647,True,0.0555555555555555,True,0.0625,,
2292,18.0,YLC2202,E1,True,0.0666666666666666,True,0.125,,,True,0.0714285714285714
2293,19.0,YLC3204,E1,True,0.0769230769230769,True,0.1875,True,0.0714285714285714,True,0.0714285714285714
2294,20.0,YLS1201,E1,True,0.3125,,,,,True,0.3846153846153846
2295,,YSC1212,E1,,,True,0.2222222222222222,True,0.1538461538461538,True,0.0909090909090909
2296,21.0,YSC2205,E1,True,0.0769230769230769,True,0.1875,,,,
2297,1.0,YSC2209,E1,True,0.125,True,0.7222222222222222,True,0.1428571428571428,True,0.3333333333333333
2298,2.0,YSC2216,E1,True,0.0666666666666666,True,0.25,,,,
2299,3.0,YSC2221,E1,True,0.1428571428571428,True,0.7222222222222222,True,0.2222222222222222,,
2300,,YSC2222,E1,,,True,0.0714285714285714,,,,
2301,,YSC2224,E1,,,True,0.2,,,,
2302,4.0,YSC2227,E1,True,0.1666666666666666,True,0.3333333333333333,,,,
2303,5.0,YSC2229,E1,True,0.5555555555555556,False,1.1875,True,0.25,True,0.3333333333333333
2304,6.0,YSC2231,E1,True,0.1578947368421052,True,0.3333333333333333,,,,
2305,7.0,YSC2232,E1,True,0.2222222222222222,True,0.6666666666666666,True,0.125,True,0.1111111111111111
2306,8.0,YSC2235,E1,True,0.0714285714285714,True,0.1875,,,,
2307,9.0,YSC2239,E1,True,0.75,True,0.7777777777777778,,,,
2308,10.0,YSC2243,E1,True,0.75,True,0.8125,True,0.5,True,1.0
2309,11.0,YSC2244,E1,True,0.4444444444444444,False,1.3125,,,True,1.0
2310,12.0,YSC3206,E1,True,0.1818181818181818,True,0.375,True,0.0909090909090909,,
2311,,YSC3210,E1,,,,,,,True,0.1
2312,,YSC3214,E1,,,True,0.4375,True,0.0833333333333333,True,0.1666666666666666
2313,13.0,YSC3215,E1,True,1.0,False,1.3125,,,,
2314,14.0,YSC3236,E1,True,1.0,False,1.0625,,,,
2315,,YSC3237,E1,,,True,0.0625,True,0.0666666666666666,,
2316,,YSC3246,E1,,,True,0.1875,,,,
2317,15.0,YSC3251,E1,True,0.2,True,0.5,True,0.125,,
2318,16.0,YSC3260,E1,True,0.0769230769230769,True,0.1875,True,0.1666666666666666,True,0.1
2319,17.0,YSC3265,E1,True,1.0,False,1.25,,,,
2320,18.0,YSC4103,E24,True,1.0,,,,,,
2321,,YSC4209,E1,,,True,1.0,,,,
2322,,YSC4209,E2,,,False,4.0,,,,
2323,,YSC4209,E6,,,True,1.0,,,,
2324,19.0,YSC4211F,E1,True,0.1428571428571428,True,0.5,True,0.1666666666666666,True,0.2
2325,20.0,YSC4231,E1,True,0.2857142857142857,True,0.5714285714285714,,,True,0.2
2326,,YSC4233,E1,,,True,0.0666666666666666,,,,
2327,,YSC4238,E1,,,True,0.2666666666666666,True,0.0769230769230769,,
2328,,YSS1206,E1,,,True,1.0,,,,
2329,21.0,YSS2203,E1,True,0.7142857142857143,True,0.625,True,1.0,True,0.5
2330,22.0,YSS2211,E1,True,1.0,False,1.375,True,0.5,True,1.0
2331,1.0,YSS2212,E1,True,0.1666666666666666,True,0.5,,,True,0.125
2332,2.0,YSS2214,E1,True,0.25,True,0.7777777777777778,,,,
2333,3.0,YSS2214,E2,True,0.0625,True,0.1666666666666666,,,,
2334,4.0,YSS2218,E1,True,0.6666666666666666,True,0.8125,,,True,0.5
2335,5.0,YSS2227,E1,True,0.3636363636363636,True,0.5333333333333333,True,0.4285714285714285,,
2336,6.0,YSS2231,E1,True,0.3333333333333333,True,0.9375,True,0.1666666666666666,True,0.3333333333333333
2337,7.0,YSS2233,E1,False,1.2857142857142858,False,1.5,,,,
2338,8.0,YSS2234,E1,False,2.0,False,1.1875,True,0.5,,
2339,9.0,YSS2245,E1,True,1.0,False,1.375,,,,
2340,,YSS3202,E1,,,False,1.9375,,,False,inf
2341,10.0,YSS3204,E1,True,0.75,True,0.9333333333333332,True,1.0,,
2342,11.0,YSS3214,E1,False,2.0,False,1.125,,,False,inf
2343,12.0,YSS3215,E1,True,0.1111111111111111,True,0.5625,True,0.1428571428571428,True,0.1666666666666666
2344,13.0,YSS3217,E1,True,0.0666666666666666,True,0.1875,True,0.0666666666666666,,
2345,14.0,YSS3219,E1,True,0.6666666666666666,False,1.25,,,,
2346,15.0,YSS3220,E1,True,0.0714285714285714,True,0.25,,,True,0.0769230769230769
2347,16.0,YSS3222,E1,False,2.0,False,1.625,,,,
2348,17.0,YSS3231,E1,False,3.0,False,2.125,,,False,inf
2349,18.0,YSS3235,E1,True,0.125,True,0.5625,True,0.1666666666666666,,
2350,19.0,YSS3243,E1,True,0.0769230769230769,True,0.1875,,,,
2351,20.0,YSS3244,E1,True,0.2857142857142857,True,0.6875,True,0.2,,
2352,,YSS3245,E1,,,True,0.3125,,,True,0.0909090909090909
2353,21.0,YSS3246,E1,True,0.0833333333333333,True,0.375,,,True,0.25
2354,22.0,YSS3248,E1,True,0.2142857142857142,True,0.125,,,True,0.0833333333333333
2355,23.0,YSS3258,E1,True,0.1,True,0.5625,True,0.125,True,0.2
2356,1.0,YSS3262,E1,True,0.0666666666666666,,,True,0.0714285714285714,True,0.0909090909090909
2357,2.0,YSS3268,E1,True,0.1428571428571428,True,0.5625,,,,
2358,3.0,YSS3273,E1,False,2.0,False,1.1875,,,,
2359,4.0,YSS3275,E1,True,0.1666666666666666,True,0.25,,,,
2360,,YSS3279,E1,,,True,0.5625,,,,
2361,5.0,YSS3282,E1,False,1.8,False,1.25,,,,
2362,6.0,YSS3291,E1,True,0.1428571428571428,True,0.625,,,,
2363,7.0,YSS3303,E1,True,0.0625,,,,,,
2364,8.0,YSS3310,E1,True,0.0909090909090909,True,0.4375,True,0.1111111111111111,True,0.1111111111111111
2365,9.0,YSS3322,E1,True,0.2,True,0.375,True,0.1428571428571428,,
2366,10.0,YSS3331,E1,True,0.4444444444444444,True,0.6875,True,0.2857142857142857,True,0.2
2367,11.0,YSS3332,E1,True,0.0909090909090909,True,0.2857142857142857,True,0.1,,
2368,12.0,YSS3334,E1,True,0.1818181818181818,True,0.4,True,0.1111111111111111,True,0.125
2369,13.0,YSS3339,E1,True,0.2727272727272727,True,0.4375,,,True,0.125
2370,14.0,YSS3343,E1,True,0.0769230769230769,True,0.0625,,,True,0.0769230769230769
2371,,YSS3351,E1,,,True,0.0625,,,,
2372,,YSS3353,E1,,,True,0.5,True,0.0909090909090909,True,0.1818181818181818
2373,15.0,YSS3354,E1,True,0.2857142857142857,True,0.3125,True,0.1818181818181818,True,0.3333333333333333
2374,,YSS3355,E1,,,True,0.6875,,,True,0.2222222222222222
2375,,YSS3357,E1,,,False,inf,,,,
2376,16.0,YSS3358,E1,False,1.25,False,1.25,True,1.0,False,inf
2377,17.0,YSS3359,E1,True,0.0769230769230769,True,0.5,True,0.1666666666666666,True,0.0909090909090909
2378,18.0,YSS3360,E1,True,0.1111111111111111,,,True,0.1111111111111111,,
2379,19.0,YSS4211,E1,True,0.1875,True,0.1875,,,,
2380,20.0,YSS4226,E1,True,0.3571428571428571,True,0.0625,True,0.1111111111111111,,
2381,21.0,YSS4235,E1,True,0.0714285714285714,True,0.1875,,,,
2382,22.0,YSS4236,E1,True,1.0,False,1.125,,,True,0.5
2383,,YSS4241,E1,,,True,0.4375,True,0.0909090909090909,,
2384,23.0,YSS4258,E1,True,1.0,False,1.2,,,True,1.0
2385,1.0,YSS4268,E1,True,0.1666666666666666,True,0.8461538461538461,,,True,0.1666666666666666
2386,2.0,YSS4275,E1,True,0.1666666666666666,True,0.1875,,,True,0.0909090909090909
2387,,YSS4276,E1,,,True,0.1333333333333333,,,,
2388,,YSS4278,E1,,,True,0.125,,,,
2389,3.0,YSS4280,E1,True,0.125,True,0.2,,,,
2390,,YSS4284,E1,,,True,0.2,True,0.0769230769230769,,
2391,4.0,YSS4287,E1,False,2.0,False,1.3846153846153846,,,False,inf
2392,5.0,YSS4288,E1,True,0.4444444444444444,True,0.2857142857142857,,,,
2393,15.0,ZB4171,L1,True,0.3333333333333333,True,0.85,True,0.5,,
